id,machine_id,cpu_util,mem_used,mem_specs,date
177,1,8.914218606658146,16777216.0,16777216.0,2023-12-02 23:16:35.666000
178,1,23.1256676161975,15006070.34223202,16777216.0,2023-12-02 23:11:35.666000
179,1,31.40149818455832,13665373.98599391,16777216.0,2023-12-02 23:06:35.666000
180,1,37.51238485694022,13924836.22044726,16777216.0,2023-12-02 23:01:35.666000
181,1,33.28380878256263,15719179.98721387,16777216.0,2023-12-02 22:56:35.666000
182,1,24.59785280811617,13402561.3076762,16777216.0,2023-12-02 22:51:35.666000
183,1,14.74107533244685,13234547.04661788,16777216.0,2023-12-02 22:46:35.666000
184,1,18.58684638485052,16098587.02716399,16777216.0,2023-12-02 22:41:35.666000
185,1,13.14337350268951,16777216.0,16777216.0,2023-12-02 22:36:35.666000
186,1,15.51061868554371,16777216.0,16777216.0,2023-12-02 22:31:35.666000
187,1,26.62258380929196,15429786.63176447,16777216.0,2023-12-02 22:26:35.666000
188,1,29.44573945720445,14964541.93665376,16777216.0,2023-12-02 22:21:35.666000
189,1,23.82117152440054,16777216.0,16777216.0,2023-12-02 22:16:35.666000
190,1,11.47035733081641,16777216.0,16777216.0,2023-12-02 22:11:35.666000
191,1,47.09272371372045,16358406.1548537,16777216.0,2023-12-02 22:06:35.666000
192,1,13.02518807309993,16777216.0,16777216.0,2023-12-02 22:01:35.666000
193,1,7.817900929946912,15465679.23569737,16777216.0,2023-12-02 21:56:35.666000
194,1,15.04246936057152,16777216.0,16777216.0,2023-12-02 21:51:35.666000
195,1,47.48802833548655,15046446.19645932,16777216.0,2023-12-02 21:46:35.666000
196,1,27.06057021634849,16777216.0,16777216.0,2023-12-02 21:41:35.666000
197,1,22.03638707641918,16777216.0,16777216.0,2023-12-02 21:36:35.666000
198,1,11.89811976911749,16777216.0,16777216.0,2023-12-02 21:31:35.666000
199,1,45.50300586040427,15398452.27020579,16777216.0,2023-12-02 21:26:35.666000
200,1,25.04935141996089,14591531.11851213,16777216.0,2023-12-02 21:21:35.666000
201,1,50.81211180005708,16777216.0,16777216.0,2023-12-02 21:16:35.666000
202,1,20.85050306350977,15923875.65196728,16777216.0,2023-12-02 21:11:35.666000
203,1,46.44349427475062,16777216.0,16777216.0,2023-12-02 21:06:35.666000
204,1,39.76266779268103,16777216.0,16777216.0,2023-12-02 21:01:35.666000
205,1,27.34522265403153,15146925.75211179,16777216.0,2023-12-02 20:56:35.666000
206,1,17.85201984595513,16777216.0,16777216.0,2023-12-02 20:51:35.666000
207,1,25.74738734504692,13885596.39615557,16777216.0,2023-12-02 20:46:35.666000
208,1,41.19692868464777,10872881.06239237,16777216.0,2023-12-02 20:41:35.666000
209,1,37.18595470094246,14612711.64154883,16777216.0,2023-12-02 20:36:35.666000
210,1,31.94439903164601,16777216.0,16777216.0,2023-12-02 20:31:35.666000
211,1,14.65624596447278,15117605.54163355,16777216.0,2023-12-02 20:26:35.666000
212,1,26.11630634186673,13753765.2689411,16777216.0,2023-12-02 20:21:35.666000
213,1,39.56863769956394,16777216.0,16777216.0,2023-12-02 20:16:35.666000
214,1,18.10448083766099,16777216.0,16777216.0,2023-12-02 20:11:35.666000
215,1,4.5272426053983,13868470.6085414,16777216.0,2023-12-02 20:06:35.666000
216,1,33.79906112571233,13952328.24800768,16777216.0,2023-12-02 20:01:35.666000
217,1,22.9489802401408,11935885.41290496,16777216.0,2023-12-02 19:56:35.666000
218,1,44.21033390908247,13058656.15945812,16777216.0,2023-12-02 19:51:35.666000
219,1,26.63436568405969,16777216.0,16777216.0,2023-12-02 19:46:35.666000
220,1,39.07749603279122,16681956.00275572,16777216.0,2023-12-02 19:41:35.666000
221,1,12.49051675495101,14328928.52178725,16777216.0,2023-12-02 19:36:35.666000
222,1,44.43180890006504,15378962.8667031,16777216.0,2023-12-02 19:31:35.666000
223,1,29.55764781757404,13482252.05737356,16777216.0,2023-12-02 19:26:35.666000
224,1,34.03789694146616,14632465.93760727,16777216.0,2023-12-02 19:21:35.666000
225,1,9.121386385927838,15302576.04555991,16777216.0,2023-12-02 19:16:35.666000
226,1,32.3657032534701,16777216.0,16777216.0,2023-12-02 19:11:35.666000
227,1,50.3252336525149,16777216.0,16777216.0,2023-12-02 19:06:35.666000
228,1,11.54576201983926,16777216.0,16777216.0,2023-12-02 19:01:35.666000
229,1,34.9408842872942,11220533.42101441,16777216.0,2023-12-02 18:56:35.666000
230,1,35.54208459323696,16777216.0,16777216.0,2023-12-02 18:51:35.666000
231,1,15.27497433695427,12660970.06219117,16777216.0,2023-12-02 18:46:35.666000
232,1,14.51309470338905,13047577.10889276,16777216.0,2023-12-02 18:41:35.666000
233,1,37.70808696958159,16116304.37946296,16777216.0,2023-12-02 18:36:35.666000
234,1,44.43967198280276,12557726.0529542,16777216.0,2023-12-02 18:31:35.666000
235,1,23.04521106168902,16777216.0,16777216.0,2023-12-02 18:26:35.666000
236,1,20.39490293827557,16777216.0,16777216.0,2023-12-02 18:21:35.666000
237,1,27.53682464802491,16038982.10335925,16777216.0,2023-12-02 18:16:35.666000
238,1,31.73444127107069,15408630.60011483,16777216.0,2023-12-02 18:11:35.666000
239,1,13.13737109924394,16777216.0,16777216.0,2023-12-02 18:06:35.666000
240,1,29.72124201907826,12333250.33369653,16777216.0,2023-12-02 18:01:35.666000
241,1,29.61345769400248,16777216.0,16777216.0,2023-12-02 17:56:35.666000
242,1,43.93660583360576,16495396.78330093,16777216.0,2023-12-02 17:51:35.666000
243,1,20.64015241903264,14597715.18874713,16777216.0,2023-12-02 17:46:35.666000
244,1,11.55420690056565,16777216.0,16777216.0,2023-12-02 17:41:35.666000
245,1,21.79849099131013,16370481.90026663,16777216.0,2023-12-02 17:36:35.666000
246,1,36.48644782026047,13385337.68198603,16777216.0,2023-12-02 17:31:35.666000
247,1,27.43331690266957,13893124.34320774,16777216.0,2023-12-02 17:26:35.666000
248,1,16.63044281113567,15295352.48158917,16777216.0,2023-12-02 17:21:35.666000
249,1,31.38071894905055,16777216.0,16777216.0,2023-12-02 17:16:35.666000
250,1,32.00998738762023,14607983.33492811,16777216.0,2023-12-02 17:11:35.666000
251,1,0.0,16777216.0,16777216.0,2023-12-02 17:06:35.666000
252,1,47.72581541558197,16777216.0,16777216.0,2023-12-02 17:01:35.666000
253,1,46.26228850504281,16777216.0,16777216.0,2023-12-02 16:56:35.666000
254,1,36.12727576148474,11765201.31568446,16777216.0,2023-12-02 16:51:35.666000
255,1,7.881217449069332,14909315.57929744,16777216.0,2023-12-02 16:46:35.666000
256,1,27.75396381915809,16642754.38684245,16777216.0,2023-12-02 16:41:35.666000
257,1,23.81682274255834,16777216.0,16777216.0,2023-12-02 16:36:35.666000
258,1,28.66980936608867,12402640.54926611,16777216.0,2023-12-02 16:31:35.666000
259,1,24.6790176158496,14093723.89552952,16777216.0,2023-12-02 16:26:35.666000
260,1,10.57749432992582,12950213.12716659,16777216.0,2023-12-02 16:21:35.666000
261,1,44.84322901284829,12215098.05815084,16777216.0,2023-12-02 16:16:35.666000
262,1,47.66751391452569,14596469.26050013,16777216.0,2023-12-02 16:11:35.666000
263,1,37.68385853921768,15901494.40913934,16777216.0,2023-12-02 16:06:35.666000
264,1,11.65522010538261,16158233.93768292,16777216.0,2023-12-02 16:01:35.666000
265,1,31.17510774979844,16777216.0,16777216.0,2023-12-02 15:56:35.666000
266,1,22.00232694293964,12569227.89957941,16777216.0,2023-12-02 15:51:35.666000
267,1,26.3298546407735,16777216.0,16777216.0,2023-12-02 15:46:35.666000
268,1,2.240855902188649,16777216.0,16777216.0,2023-12-02 15:41:35.666000
269,1,48.62252825771016,16777216.0,16777216.0,2023-12-02 15:36:35.666000
270,1,42.03008979630025,12215362.44064729,16777216.0,2023-12-02 15:31:35.666000
271,1,41.36083013634909,16777216.0,16777216.0,2023-12-02 15:26:35.666000
272,1,19.84225556008087,16660152.59074396,16777216.0,2023-12-02 15:21:35.666000
273,1,16.76853652536676,12352828.57243647,16777216.0,2023-12-02 15:16:35.666000
274,1,37.49097610676712,15178933.85397164,16777216.0,2023-12-02 15:11:35.666000
275,1,18.60949012587171,14155276.42821431,16777216.0,2023-12-02 15:06:35.666000
276,1,32.26250068264741,16777216.0,16777216.0,2023-12-02 15:01:35.666000
277,1,9.717545147751164,15601803.28070655,16777216.0,2023-12-02 14:56:35.666000
278,1,32.29197868998845,14828528.52215838,16777216.0,2023-12-02 14:51:35.666000
279,1,37.52081120448295,16777216.0,16777216.0,2023-12-02 14:46:35.666000
280,1,43.55747127234043,16777216.0,16777216.0,2023-12-02 14:41:35.666000
281,1,45.22448241081699,15195675.6492788,16777216.0,2023-12-02 14:36:35.666000
282,1,46.28661858560957,12878933.04953581,16777216.0,2023-12-02 14:31:35.666000
283,1,28.28106820907778,13471874.45505599,16777216.0,2023-12-02 14:26:35.666000
284,1,22.81817245625643,16777216.0,16777216.0,2023-12-02 14:21:35.666000
285,1,31.86591008846178,14759501.66349135,16777216.0,2023-12-02 14:16:35.666000
286,1,20.19919635578887,12230737.88230568,16777216.0,2023-12-02 14:11:35.666000
287,1,33.14444754893337,15297280.60422692,16777216.0,2023-12-02 14:06:35.666000
288,1,15.45247971023543,15920878.43289608,16777216.0,2023-12-02 14:01:35.666000
289,1,36.81826136043826,12791171.83110921,16777216.0,2023-12-02 13:56:35.666000
290,1,22.32434791299739,12979777.96832874,16777216.0,2023-12-02 13:51:35.666000
291,1,37.03271819488636,14901620.92863546,16777216.0,2023-12-02 13:46:35.666000
292,1,42.63921974862023,16777216.0,16777216.0,2023-12-02 13:41:35.666000
293,1,8.316924148658245,16777216.0,16777216.0,2023-12-02 13:36:35.666000
294,1,32.9014835786719,16777216.0,16777216.0,2023-12-02 13:31:35.666000
295,1,11.86329768932053,16485725.37220312,16777216.0,2023-12-02 13:26:35.666000
296,1,27.96799009188502,16777216.0,16777216.0,2023-12-02 13:21:35.666000
297,1,14.98597926582974,15858971.85770665,16777216.0,2023-12-02 13:16:35.666000
298,1,8.097266907095637,16777216.0,16777216.0,2023-12-02 13:11:35.666000
299,1,30.88262628504787,16777216.0,16777216.0,2023-12-02 13:06:35.666000
300,1,20.20344497420696,13166463.51573252,16777216.0,2023-12-02 13:01:35.666000
301,1,12.12840526732544,15675822.3074799,16777216.0,2023-12-02 12:56:35.666000
302,1,25.35200753643517,16777216.0,16777216.0,2023-12-02 12:51:35.666000
303,1,34.82646475636047,16531341.54481394,16777216.0,2023-12-02 12:46:35.666000
304,1,22.48415126616851,16777216.0,16777216.0,2023-12-02 12:41:35.666000
305,1,37.01046816545256,15285556.80672423,16777216.0,2023-12-02 12:36:35.666000
306,1,28.21886066537729,16777216.0,16777216.0,2023-12-02 12:31:35.666000
307,1,15.05836918317561,13126405.4942362,16777216.0,2023-12-02 12:26:35.666000
308,1,33.85546000633887,15432928.39308831,16777216.0,2023-12-02 12:21:35.666000
309,1,42.81253692376261,15413477.30015348,16777216.0,2023-12-02 12:16:35.666000
310,1,30.84192067687749,15629770.76799083,16777216.0,2023-12-02 12:11:35.666000
311,1,25.10056632625346,14972908.39226804,16777216.0,2023-12-02 12:06:35.666000
312,1,47.40453285415134,13357191.57332161,16777216.0,2023-12-02 12:01:35.666000
313,1,35.08238027760855,16777216.0,16777216.0,2023-12-02 11:56:35.666000
