cpu_usage,memory_usage
0.19902102500649885,0.10134614610758587
0.6615489309906419,0.06671733465112435
0.17699877586694263,0.4780799478775975
0.27691068608845903,0.061480454685674514
0.05455119222686047,0.29543474020305366
0.2940044094738374,0.5270079857565642
0.23209448205844174,0.8074550742512171
0.6179730299970739,0.43367377564532383
0.0016674903916423455,0.11423342075737052
0.301229502412954,0.4694720267467205
0.6183277125357081,0.5706198460993173
0.6586815307932445,0.8886507394390024
0.9375420638378184,0.5363032710907919
0.5257451386520338,0.4365260939500344
0.9985989190251376,0.14954883154926696
0.2997483520276776,0.6425920805205179
0.8195524368170781,0.8035869868311573
0.9066677321143154,0.6736916699155934
0.005553403082734283,0.4863591651307301
0.08528499378039939,0.986255888551116
0.20124724881117442,0.7782428984188094
0.530023152962752,0.4189124287607392
0.009237122347352425,0.6557390445109637
0.4785303295065612,0.2651199507169273
0.6500526357012206,1.0051137893886568
0.40576402477525425,0.88218755925891
0.8114517676254085,0.2532898168687482
0.22794687962458746,0.8232622088561625
0.2220740856470143,0.48736386890010236
0.4095105634254092,0.8922226771634476
0.33480106703201645,0.9938559447583621
0.06662424839282538,0.12619707167479804
0.6802509687753867,0.4408980852147177
0.40527496345610475,0.15217883379859506
0.22716621044761126,0.7832201007787901
0.40029569666825826,0.5083843928121163
0.4175733336744168,0.5662107762186678
0.14308724653717655,0.8729473668672565
0.7738944208234911,0.942747295177172
0.30249355362728625,0.16390746663467073
0.8729596434013507,0.19185399854743584
0.37534675677184975,0.8915653488175717
0.4153835954726717,0.5548865164654505
0.321509979157906,0.858829545262654
0.9977804549245041,0.36196086558942925
0.5405815886654352,0.7492125549505879
0.51421174827168,0.7363049136025928
0.6376759999028127,0.3662986983979401
0.10169590389662271,0.46392520716803853
0.2192954839564452,0.6514906145671361
0.2848714493330487,0.8246843026460354
0.8324783203869336,0.3888668289371217
0.6203529373198493,0.20670011468291324
0.795194101372897,0.13527401744366116
0.8149179733388722,0.7174115438241493
0.7812872354234237,0.29101891832753113
0.8369631954431311,0.7560325346561922
0.8013063530565213,0.2459721554264614
0.38305203080230316,0.11892893648777259
0.6386566660988029,0.45692819176011684
0.9607059688178269,0.13393273862259406
0.7682460450103384,0.3480933654053176
0.5678353825650435,0.9545143823097257
0.8667217822992707,0.9552794618230958
0.17781185282988327,0.5841098565524855
0.13310957071054352,0.767638111005972
0.23650459461807813,0.8200016719970757
0.4590542144798149,0.0884710010734251
0.14724769919014757,0.7999654513629358
0.15037508880330766,0.06514778984376622
0.4727581941454594,0.937582292601762
0.6058363432378765,0.4338411476337396
0.3899452658749202,0.20182499129033069
0.16863819975120053,0.6876795200151812
0.1869866019585757,0.7734305116809885
0.6618862890164752,0.5011574974898491
0.07200711892391373,0.40045811789525354
0.3528428224127383,0.6135379376261721
0.7241552300592656,0.5984965570870571
0.32632559517674753,0.692343824273471
0.31260051744300044,0.24383069988692008
0.9465975995323622,0.9698983113051837
0.7659679322249635,0.8962660865964599
0.27786908284642386,0.21140529316218987
